"frac.agglom" "frac.random" "frac.ordered" "R.ClarkEvans" "pvalue.ClarkEvans" "Benford.1" "Benford.all"
"46" 0.0348428096622229 0.524576620198786 0.440580570138991 1.20344189329071 0 "Nonconformity" "Nonconformity"
"47" 0.179205826716498 0.771168886451051 0.0496252868324518 1.65743996449228 0 "Nonconformity" "Nonconformity"
"48" 0.191828737966716 0.17130647576414 0.636864786269143 1.00918913340758 0.582099455633868 "Nonconformity" "Nonconformity"
"49" 0.454568037763238 0.292144848266616 0.253287113970146 1.00668573596925 0.692500863444242 "Nonconformity" "Nonconformity"
"50" 0.149972981307656 0.626246126834303 0.223780891858041 1.36505468132377 0 "Nonconformity" "Nonconformity"
"51" 0.244786445051432 0.750207355245948 0.00500619970262051 1.69745954232992 0 "Nonconformity" "Nonconformity"
"52" 0.703509592218325 0.268392045050859 0.028098362730816 1.20270384101701 0 "Acceptable conformity" "Acceptable conformity"
"53" 0.51569495536387 0.200706657487899 0.283598387148231 0.99084218238964 0.583386237761368 "Nonconformity" "Marginally acceptable conformity"
"54" 0.0398594720754772 0.0239166689570993 0.936223858967423 0.989260163324985 0.516083380958857 "Nonconformity" "Nonconformity"
"55" 0.0895737917162478 0.711765775689855 0.198660432593897 1.43938978211644 0 "Nonconformity" "Nonconformity"
"56" 0.262730269925669 0.383904932532459 0.353364797541872 1.0848988747036 4.91325624185635e-07 "Nonconformity" "Nonconformity"
"57" 0.119772118283436 0.841763589531183 0.0384642921853811 1.71700743993172 0 "Nonconformity" "Nonconformity"
"58" 0.738838328747079 0.116815082961693 0.144346588291228 0.868549748680919 9.76996261670138e-15 "Acceptable conformity" "Close conformity"
"59" 0.607362515525892 0.189884938532487 0.202752545941621 0.990415586329557 0.565378426408885 "Marginally acceptable conformity" "Acceptable conformity"
"60" 0.341672046808526 0.10424075438641 0.554087198805064 0.965480770826801 0.0386072191527924 "Nonconformity" "Nonconformity"
"61" 0.215717554790899 0.300292767118663 0.483989678090438 1.0393769445498 0.0176058922338038 "Nonconformity" "Nonconformity"
"62" 0.260316010331735 0.69718776200898 0.0424962276592851 1.56690600706601 0 "Nonconformity" "Nonconformity"
"63" 0.56758316187188 0.0673337813932449 0.365083056734875 0.905818207524091 2.33118264691967e-08 "Marginally acceptable conformity" "Acceptable conformity"
"64" 0.217463800450787 0.36443507601507 0.418101123534143 1.07772060661456 2.96099920982229e-06 "Nonconformity" "Nonconformity"
"65" 0.80487313028425 0.149942105170339 0.0451847645454109 0.98841707169445 0.491905879158447 "Acceptable conformity" "Close conformity"
"66" 0.0421529083978385 0.794838417554274 0.163008674047887 1.5975139628252 0 "Nonconformity" "Nonconformity"
"67" 0.319947422482073 0.0336514145601541 0.646401162957773 0.992307716745506 0.642846615225986 "Nonconformity" "Nonconformity"
"68" 0.157076887320727 0.0491024504881352 0.793820662191138 0.98939945626934 0.52447342997178 "Nonconformity" "Nonconformity"
"69" 0.731086127227172 0.192055285675451 0.0768585870973766 1.0175839747354 0.296783118313881 "Acceptable conformity" "Acceptable conformity"
"70" 0.396165772574022 0.565622562309727 0.0382116651162505 1.45490311535584 0 "Nonconformity" "Nonconformity"
"71" 0.518519447185099 0.11810632282868 0.363374229986221 0.957212287311092 0.0104713436240174 "Nonconformity" "Marginally acceptable conformity"
"72" 0.1739590940997 0.621079958742484 0.204960947157815 1.40065058185789 0 "Nonconformity" "Nonconformity"
"73" 0.381961196660995 0.0667476069647819 0.551291196374223 0.954912825579668 0.00698763396297375 "Nonconformity" "Nonconformity"
"74" 0.515994614455849 0.293674723478034 0.190330662066117 1.08700663872645 1.80241303660011e-07 "Nonconformity" "Nonconformity"
"75" 0.117369590559974 0.515370871406049 0.367259538033977 1.19782522486039 0 "Nonconformity" "Nonconformity"
"76" 0.135308999568224 0.115345293888822 0.749345706542954 1.01539905333362 0.354457357676408 "Nonconformity" "Nonconformity"
"77" 0.260587403085083 0.423337880522013 0.316074716392905 1.12604357168939 3.79696274421804e-14 "Nonconformity" "Nonconformity"
"78" 0.0765446359291673 0.288042846135795 0.635412517935038 0.98779970451149 0.461819440689669 "Nonconformity" "Nonconformity"
"79" 0.541335656074807 0.444620111957192 0.0140442319680005 1.3334982636434 0 "Nonconformity" "Nonconformity"
"80" 0.0204376869369298 0.666993378428742 0.312568934634328 1.37733197381544 0 "Nonconformity" "Nonconformity"
"81" 0.0993227430153638 0.164273506961763 0.736403750022873 1.04406220437824 0.00780803106457739 "Nonconformity" "Nonconformity"
"82" 0.409504901850596 0.36348860594444 0.227006492204964 1.10386496213839 5.6029003658864e-10 "Nonconformity" "Nonconformity"
"83" 0.373328922782093 0.492992969695479 0.133678107522428 1.27983976204656 0 "Nonconformity" "Nonconformity"
"84" 0.4863351280801 0.209963900735602 0.303700971184298 0.983036835157948 0.312910926470098 "Nonconformity" "Marginally acceptable conformity"
"85" 0.339978742646053 0.641066655982286 0.0189546013716608 1.51303377928382 0 "Nonconformity" "Nonconformity"
"86" 0.69188328483142 0.30139966448769 0.00671705068089068 1.18381661439642 0 "Acceptable conformity" "Acceptable conformity"
"87" 0.524850009707734 0.391121131135151 0.0840288591571152 1.23361098123809 0 "Nonconformity" "Nonconformity"
"88" 0.087987165665254 0.586504721548408 0.325508112786338 1.26771795507756 0 "Nonconformity" "Nonconformity"
"89" 0.328996501397341 0.577361213043332 0.0936422855593264 1.40063910989138 0 "Nonconformity" "Nonconformity"
"90" 0.25544601934962 0.00594791537150741 0.738606065278873 0.991481272709845 0.608839559572 "Nonconformity" "Nonconformity"
"91" 0.40182116930373 0.372699113097042 0.225479717599228 1.13415340092818 8.88178419700125e-16 "Nonconformity" "Nonconformity"
"92" 0.153893957845867 0.353383753448725 0.492722288705409 1.05401345678799 0.00110354424499381 "Nonconformity" "Nonconformity"
"93" 0.101129393326119 0.778997970512137 0.119872636161745 1.58492094446971 0 "Nonconformity" "Nonconformity"
"94" 0.370692883152515 0.365469597512856 0.263837519334629 1.07563731439328 6.03503911533743e-06 "Nonconformity" "Nonconformity"
"95" 0.690100619802251 0.24622683157213 0.0636725486256182 1.12639470963047 3.75255382323303e-14 "Acceptable conformity" "Acceptable conformity"
"96" 0.0945550065953285 0.254554932005703 0.650890061398968 1.01565138556847 0.34516719161117 "Nonconformity" "Nonconformity"
"97" 0.7247316299472 0.170357203111053 0.104911166941747 0.947714161606276 0.00207169461219525 "Acceptable conformity" "Close conformity"
"98" 0.460056267678738 0.384857520693913 0.155086211627349 1.1304131177965 9.10382880192628e-15 "Nonconformity" "Nonconformity"
"99" 0.160336129367352 0.417835474014282 0.421828396618366 1.11914621906452 7.02105040772949e-13 "Nonconformity" "Nonconformity"
"100" 0.441175357671455 0.262841640040278 0.295983002288267 1.01473813192724 0.379875680178115 "Nonconformity" "Nonconformity"
"101" 0.439825068460777 0.230098627274856 0.330076304264367 1.00404944036397 0.809922630312934 "Nonconformity" "Nonconformity"
"102" 0.265869111754 0.31382038933225 0.42031049891375 1.05725202749127 0.000618273448176332 "Nonconformity" "Nonconformity"
"103" 0.219392082188278 0.10690554860048 0.673702369211242 0.964442774183227 0.0337597600918695 "Nonconformity" "Nonconformity"
"104" 0.0964240187313408 0.840269020758569 0.06330696051009 1.70946202974296 0 "Nonconformity" "Nonconformity"
"105" 0.0707707037217915 0.83996679331176 0.0892625029664487 1.6852259887828 0 "Nonconformity" "Nonconformity"
"106" 0.348431301536039 0.0761472922749817 0.57542140618898 0.996568407700004 0.836844910300438 "Nonconformity" "Nonconformity"
"107" 0.415879552252591 0.130969838704914 0.453150609042495 1.01498351313745 0.367835766738015 "Nonconformity" "Nonconformity"
"108" 0.36138165416196 0.364720831857994 0.273897513980046 1.16459817248778 0 "Nonconformity" "Nonconformity"
"109" 0.206681595882401 0.565595168154687 0.227723235962912 1.2943387402241 0 "Nonconformity" "Nonconformity"
"110" 0.370453265495598 0.485621715663001 0.143925018841401 1.26109107128293 0 "Nonconformity" "Nonconformity"
"111" 0.218673653434962 0.170323063852265 0.611003282712772 1.00025096703287 0.9879655271992 "Nonconformity" "Nonconformity"
"112" 0.07227912847884 0.24366799951531 0.68405287200585 1.04705819677052 0.00427949552190565 "Nonconformity" "Nonconformity"
"113" 0.879896510159597 0.0880925334058702 0.032010956434533 0.903849380297895 1.5092678884443e-08 "Marginally acceptable conformity" "Acceptable conformity"
"114" 0.0580736340489239 0.665094706229866 0.276831659721211 1.38093660258879 0 "Nonconformity" "Nonconformity"
"115" 0.0934657054021955 0.162359663285315 0.74417463131249 1.03249997184265 0.0505498201977808 "Nonconformity" "Nonconformity"
"116" 0.0764783099293709 0.543329491745681 0.380192198324949 1.20251037047928 0 "Nonconformity" "Nonconformity"
"117" 0.195390610955656 0.773624362191185 0.0309850268531591 1.64326295575802 0 "Nonconformity" "Nonconformity"
"118" 0.403428077232093 0.171026182593778 0.42554574017413 0.972304347607497 0.0973585859968078 "Nonconformity" "Nonconformity"
"119" 0.00958385295234621 0.616181431571022 0.374234715476632 1.28851110997904 0 "Nonconformity" "Nonconformity"
"120" 0.140858097234741 0.520960476482287 0.338181426282972 1.22509114816868 0 "Nonconformity" "Nonconformity"
"121" 0.102782611269504 0.712080856785178 0.185136531945318 1.48965334988103 0 "Nonconformity" "Nonconformity"
"122" 0.0681471189018339 0.870319999521598 0.0615328815765679 1.75064813714693 0 "Nonconformity" "Nonconformity"
"123" 0.34162742854096 0.267490204889327 0.390882366569713 1.03205445226634 0.0540385706115716 "Nonconformity" "Nonconformity"
"124" 0.299255645135418 0.295394097454846 0.405350257409737 1.06064211677473 0.000291802500351102 "Nonconformity" "Nonconformity"
"125" 0.283146865898743 0.0798758016899228 0.636977332411334 0.962219158386727 0.0235876054050315 "Nonconformity" "Nonconformity"
"126" 0.30991730443202 0.403614105423912 0.286468590144068 1.14761310629166 0 "Nonconformity" "Nonconformity"
"127" 0.249160933773965 0.00411591702140868 0.746723149204627 0.983033637361871 0.306889048786043 "Nonconformity" "Nonconformity"
"128" 0.0751707640010864 0.0275934671517462 0.897235768847167 0.978208582926863 0.187403805438124 "Nonconformity" "Nonconformity"
"129" 0.259573103161529 0.563663326203823 0.176763570634648 1.32216867743715 0 "Nonconformity" "Nonconformity"
"130" 0.534439500188455 0.0968008150812238 0.368759684730321 0.934237219347117 9.37853166940172e-05 "Nonconformity" "Marginally acceptable conformity"
"131" 0.42698286822997 0.484836372779682 0.0881807589903474 1.30408937280475 0 "Nonconformity" "Nonconformity"
"132" 0.753329023486003 0.0622193471062928 0.184451629407704 0.856575573452476 0 "Acceptable conformity" "Close conformity"
"133" 0.034539001993835 0.797824113164097 0.167636884842068 1.59181295315578 0 "Nonconformity" "Nonconformity"
"134" 0.627378148725256 0.0317478759679943 0.340873975306749 0.918490873269879 1.44446341510118e-06 "Marginally acceptable conformity" "Acceptable conformity"
"135" 0.110599984182045 0.199118165299296 0.690281850518659 1.00471132822325 0.776945136033559 "Nonconformity" "Nonconformity"
"136" 0.461341725662351 0.514500759309158 0.0241575150284916 1.43960966432686 0 "Nonconformity" "Nonconformity"
"137" 0.230021507944912 0.0987272616475821 0.671251230407506 0.975178327250113 0.135943393396143 "Nonconformity" "Nonconformity"
"138" 0.482382640708238 0.224924803012982 0.29269255627878 1.02826008018049 0.0939172679898399 "Nonconformity" "Nonconformity"
"139" 0.164073086343706 0.415132095571607 0.420794818084687 1.12590420464718 1.48769885299771e-14 "Nonconformity" "Nonconformity"
"140" 0.0514518793206662 0.333876002579927 0.614672118099406 1.0483288330405 0.00337859975848298 "Nonconformity" "Nonconformity"
"141" 0.0219058550428599 0.295975399436429 0.682118745520711 1.0551116304684 0.000903378135000521 "Nonconformity" "Nonconformity"
"142" 0.612058646045625 0.199472453445196 0.188468900509179 0.954396616549753 0.0064471408252651 "Marginally acceptable conformity" "Acceptable conformity"
"143" 0.539043959928676 0.242905504535884 0.21805053553544 0.97684490307904 0.169022852499659 "Nonconformity" "Marginally acceptable conformity"
"144" 0.488679466070607 0.448955675819889 0.062364858109504 1.27489028415882 0 "Nonconformity" "Nonconformity"
"145" 0.0724197030067444 0.697125576902181 0.230454720091075 1.42914561449456 0 "Nonconformity" "Nonconformity"
"146" 0.0831848497036844 0.82906983117573 0.0877453191205859 1.64956728813994 0 "Nonconformity" "Nonconformity"
"147" 0.113369002472609 0.444647378753871 0.44198361877352 1.16580863763018 0 "Nonconformity" "Nonconformity"
"148" 0.271536821732298 0.151437377324328 0.577025800943375 0.988920920946076 0.506140797316915 "Nonconformity" "Nonconformity"
"149" 0.658731566974893 0.318750606384128 0.0225178266409785 1.22253627266738 0 "Acceptable conformity" "Marginally acceptable conformity"
"150" 0.0932340347208083 0.35601665219292 0.550749313086271 1.09177269622119 2.737441362477e-08 "Nonconformity" "Nonconformity"
"151" 0.394905829103664 0.530966731719673 0.0741274391766638 1.35866566335221 0 "Nonconformity" "Nonconformity"
"152" 0.529003780800849 0.219577214447781 0.251419004751369 0.979759761345626 0.22640356662906 "Nonconformity" "Marginally acceptable conformity"
"153" 0.0220148744992912 0.383165237260982 0.594819888239726 1.07475474365691 7.90351105339759e-06 "Nonconformity" "Nonconformity"
"154" 0.158280387986451 0.172530685551465 0.669188926462084 1.01098857020848 0.508762199963004 "Nonconformity" "Nonconformity"
"155" 0.763664367143065 0.086691471748054 0.149644161108881 0.853635467280656 0 "Acceptable conformity" "Close conformity"
"156" 0.648118289886042 0.337658547563478 0.0142231625504792 1.25291789101745 0 "Acceptable conformity" "Marginally acceptable conformity"
"157" 0.421587534947321 0.245313930558041 0.333098534494638 1.0072571480463 0.662715584532086 "Nonconformity" "Nonconformity"
"158" 0.694738811813295 0.110986259765923 0.194274928420782 0.879801192166987 1.13131726209303e-12 "Acceptable conformity" "Close conformity"
"159" 0.551955739269033 0.0601365715265274 0.38790768920444 0.935631614669941 0.000132736558013047 "Marginally acceptable conformity" "Acceptable conformity"
"160" 0.186923932051286 0.0583403285127133 0.754735739436001 1.02784868979324 0.0956924640747381 "Nonconformity" "Nonconformity"
"161" 0.733321778243408 0.0555024645291269 0.211175757227466 0.838853769532744 0 "Acceptable conformity" "Close conformity"
"162" 0.572818961925805 0.155788792297244 0.271392245776951 0.970340962762263 0.0759948681597065 "Nonconformity" "Acceptable conformity"
"163" 0.0612654492724687 0.899493730859831 0.0392408198677003 1.81953054062965 0 "Nonconformity" "Nonconformity"
"164" 0.615856193937361 0.0980286279227585 0.28611517813988 0.907572303415667 3.64970194066672e-08 "Marginally acceptable conformity" "Acceptable conformity"
"165" 0.327663228381425 0.180701635312289 0.491635136306286 0.981783955963959 0.269504840905095 "Nonconformity" "Nonconformity"
"166" 0.0296013900078833 0.784419587347656 0.18597902264446 1.60082185790618 0 "Nonconformity" "Nonconformity"
"167" 0.149264578707516 0.550959778949618 0.299775642342865 1.29430342987945 0 "Nonconformity" "Nonconformity"
"168" 0.509921939112246 0.161793320672587 0.328284740215167 0.934854725471515 9.64145470896405e-05 "Nonconformity" "Marginally acceptable conformity"
"169" 0.0137704317457974 0.472157028270885 0.514072539983317 1.16055716625685 0 "Nonconformity" "Nonconformity"
"170" 0.695533094462007 0.118268280755728 0.186198624782264 0.933445890038605 7.91435512319527e-05 "Acceptable conformity" "Close conformity"
"171" 0.519504312891513 0.00823545595631003 0.472260231152177 0.928899407640878 2.45605579474173e-05 "Nonconformity" "Marginally acceptable conformity"
"172" 0.375895564444363 0.0619153515435755 0.562189084012061 0.98941702754668 0.526425639394338 "Nonconformity" "Nonconformity"
"173" 0.411877123406157 0.138923765625805 0.449199110968038 0.987804631639262 0.463807896595471 "Nonconformity" "Marginally acceptable conformity"
"174" 0.580005631549284 0.311855196254328 0.108139172196388 1.12225182053576 3.93907129137006e-13 "Nonconformity" "Marginally acceptable conformity"
"175" 0.499742375686765 0.495595799991861 0.0046618243213743 1.37686191042598 0 "Nonconformity" "Nonconformity"
"176" 0.278647320577875 0.188971861731261 0.532380817690864 0.984713540048239 0.358717818871165 "Nonconformity" "Nonconformity"
"177" 0.665719164768234 0.181978496490046 0.15230233874172 0.932664333765236 6.92760825691252e-05 "Acceptable conformity" "Acceptable conformity"
"178" 0.400880825938657 0.438630658434704 0.160488515626639 1.21367399237768 0 "Nonconformity" "Nonconformity"
"179" 0.123629266163334 0.473718626890332 0.402652106946334 1.14714281197162 0 "Nonconformity" "Nonconformity"
"180" 0.485571956727654 0.0304408026859164 0.48398724058643 0.954953124915252 0.00698043363229695 "Nonconformity" "Marginally acceptable conformity"
"181" 0.555747820762917 0.121685755904764 0.322566423332319 0.907922507024224 4.17416774478596e-08 "Marginally acceptable conformity" "Acceptable conformity"
"182" 0.499504395527765 0.396370821166784 0.104124783305451 1.22133600272648 0 "Nonconformity" "Nonconformity"
"110000" 0.0779659049585462 0.00540221412666142 0.916631880914792 0.990448783700071 0.564367739529718 "Nonconformity" "Nonconformity"
"25193" 0.0497661456465721 0.0285787479951978 0.92165510635823 0.993797439101271 0.708047040212367 "Nonconformity" "Nonconformity"
"31000" 0.221526297973469 0.452011587331071 0.32646211469546 1.21124781206222 0 "Nonconformity" "Nonconformity"
"41000" 0.548600495327264 0.26243966142647 0.188959843246266 1.04712203924422 0.00541171819094655 "Nonconformity" "Marginally acceptable conformity"
"51000" 0.414400789188221 0.443327258341014 0.142271952470765 1.21637493724158 0 "Nonconformity" "Nonconformity"
"61000" 0.211307255318388 0.218490684404969 0.570202060276642 1.02517583394958 0.129862878323551 "Nonconformity" "Nonconformity"
"71000" 0.733299526385963 0.141928397119045 0.124772076494992 0.884304157219274 8.98192631382244e-12 "Acceptable conformity" "Close conformity"
"81000" 0.242499470477924 0.665159068536013 0.0923414609860629 1.50382561970116 0 "Nonconformity" "Nonconformity"
"91000" 0.667384851723909 0.0687022982165217 0.263912850059569 0.912968094739101 2.67132423514838e-07 "Acceptable conformity" "Acceptable conformity"
"101000" 0.265291622607037 0.429973258171231 0.304735119221732 1.14345512500009 0 "Nonconformity" "Nonconformity"
"111000" 0.279063430381939 0.549461702117696 0.171474867500365 1.36331722137711 0 "Nonconformity" "Nonconformity"
"121000" 0.264093509409577 0.701908502494916 0.033997988095507 1.60175397023497 0 "Nonconformity" "Nonconformity"
"131000" 0.273041810374707 0.713508874410763 0.0134493152145296 1.54834322112417 0 "Nonconformity" "Nonconformity"
"141000" 0.282565197441727 0.316516058985144 0.400918743573129 1.04309826009135 0.00996263279393528 "Nonconformity" "Nonconformity"
"151000" 0.286290138959885 0.342307346872985 0.37140251416713 1.03245951627985 0.054354130418889 "Nonconformity" "Nonconformity"
"161000" 0.420345484046265 0.0437303697690368 0.535924146184698 0.932101808898003 5.22113801859625e-05 "Nonconformity" "Nonconformity"
"171000" 0.470441312529147 0.510311736958101 0.0192469505127519 1.44838195851113 0 "Nonconformity" "Nonconformity"
"181000" 0.233265528455377 0.60344559699297 0.163288874551654 1.399871648908 0 "Nonconformity" "Nonconformity"
"191000" 0.0634779955726117 0.226356540806592 0.710165463620797 1.04295259686188 0.00957913798225007 "Nonconformity" "Nonconformity"
"201000" 0.431129144271836 0.281344612827525 0.28752624290064 1.01580294905459 0.348660376162449 "Nonconformity" "Nonconformity"
"211000" 0.769493562635034 0.0531308210920542 0.177375616272911 0.864858412899688 8.88178419700125e-16 "Acceptable conformity" "Close conformity"
"221000" 0.601299474947155 0.0322251769248396 0.366475348128006 0.897420517240086 1.06559272516904e-09 "Marginally acceptable conformity" "Acceptable conformity"
"231000" 0.873525653034449 0.0237361546605825 0.102738192304969 0.785528353698746 0 "Marginally acceptable conformity" "Acceptable conformity"
"241000" 0.252139017451555 0.690992797026411 0.0568681855220348 1.6007820602121 0 "Nonconformity" "Nonconformity"
"25194" 0.626014409586787 0.232024867087603 0.14196072332561 1.00789671097866 0.637132487039995 "Marginally acceptable conformity" "Acceptable conformity"
"26100" 0.4992705588229 0.126915069762617 0.373814371414483 1.0003160713874 0.98491320414776 "Nonconformity" "Marginally acceptable conformity"
"27100" 0.019487515790388 0.594873007386923 0.385639476822689 1.25842384986131 0 "Nonconformity" "Nonconformity"
"28100" 0.0523816163185984 0.0992445116862655 0.848373871995136 1.02188196871576 0.185797372792455 "Nonconformity" "Nonconformity"
"29100" 0.0753394262865186 0.764868209604174 0.159792364109308 1.56852480315322 0 "Nonconformity" "Nonconformity"
"30100" 0.749402467161417 0.133912818972021 0.116684713866562 0.889698730944161 6.9866556984266e-11 "Acceptable conformity" "Close conformity"
"31100" 0.0444459011778235 0.76972067495808 0.185833423864096 1.55798012258098 0 "Nonconformity" "Nonconformity"
"32100" 0.354584799846634 0.34031549282372 0.305099707329646 1.03973176088959 0.0174524611560449 "Nonconformity" "Nonconformity"
"33100" 0.498091619228944 0.0716044998262078 0.430303880944848 0.952104697452384 0.00403169174118312 "Nonconformity" "Marginally acceptable conformity"
"34100" 0.186579057248309 0.568369104992598 0.245051837759092 1.2513459494905 0 "Nonconformity" "Nonconformity"
"35100" 0.497449554968625 0.0280314132105559 0.474519031820819 0.891824855742546 1.0570921915587e-10 "Nonconformity" "Marginally acceptable conformity"
"36100" 0.641721698455513 0.259422614471987 0.0988556870725006 1.06387775342466 0.000146970184162321 "Acceptable conformity" "Acceptable conformity"
"37100" 0.354681504890323 0.489224633201957 0.156093861907721 1.24963065808221 0 "Nonconformity" "Nonconformity"
"38100" 0.240576456533745 0.381234269123524 0.378189274342731 1.08249578294238 9.45918403827406e-07 "Nonconformity" "Nonconformity"
"39100" 0.235245969612151 0.678436419693753 0.0863176106940955 1.51267392190089 0 "Nonconformity" "Nonconformity"
"40100" 0.635180002311245 0.118244544137269 0.246575453551486 0.925768610380036 9.84435301143449e-06 "Marginally acceptable conformity" "Acceptable conformity"
"41100" 0.508427046705037 0.19506601523608 0.296506938058883 0.958990861912516 0.0142481257311904 "Nonconformity" "Marginally acceptable conformity"
"110001" 0.20207223133184 0.116778118535876 0.681149650132284 0.996127435115248 0.815317543164708 "Nonconformity" "Nonconformity"
"25197" 0.241426564054564 0.153517213650048 0.605056222295389 0.985949143512896 0.397685038705044 "Nonconformity" "Nonconformity"
"31002" 0.379923860309646 0.14531208248809 0.474764057202265 1.01102619839265 0.509036194849147 "Nonconformity" "Nonconformity"
"41002" 0.0215509450063109 0.140454686712474 0.837994368281215 0.997207771950738 0.865860168343273 "Nonconformity" "Nonconformity"
